0.091000	-0.045884	0.097895	-0.503547	0.096755
0.092000	-0.046374	0.097849	-0.503296	0.096699
0.093000	-0.046863	0.097802	-0.503043	0.096643
0.094000	-0.047352	0.097755	-0.502787	0.096586
0.095000	-0.047840	0.097707	-0.502529	0.096528
0.096000	-0.048328	0.097659	-0.502268	0.096470
0.097000	-0.048816	0.097611	-0.502004	0.096412
0.098000	-0.049303	0.097562	-0.501738	0.096353
0.099000	-0.049790	0.097512	-0.501469	0.096294
0.100000	-0.050276	0.097462	-0.501197	0.096235
0.101000	-0.050762	0.097412	-0.500923	0.096175
0.102000	-0.051248	0.097361	-0.500646	0.096114
0.103000	-0.051733	0.097309	-0.500367	0.096053
0.104000	-0.052217	0.097257	-0.500085	0.095992
0.105000	-0.052701	0.097205	-0.499800	0.095930
0.106000	-0.053185	0.097152	-0.499513	0.095868
0.107000	-0.053669	0.097098	-0.499223	0.095805
0.108000	-0.054151	0.097044	-0.498931	0.095742
0.109000	-0.054634	0.096990	-0.498636	0.095679
0.110000	-0.055116	0.096935	-0.498338	0.095615
0.111000	-0.055598	0.096880	-0.498038	0.095551
0.112000	-0.056079	0.096824	-0.497735	0.095486
0.113000	-0.056559	0.096768	-0.497430	0.095421
0.114000	-0.057040	0.096711	-0.497122	0.095355
0.115000	-0.057519	0.096653	-0.496811	0.095289
0.116000	-0.057999	0.096596	-0.496498	0.095223
0.117000	-0.058478	0.096537	-0.496183	0.095156
0.118000	-0.058956	0.096479	-0.495864	0.095089
0.119000	-0.059434	0.096420	-0.495544	0.095021
0.120000	-0.059911	0.096360	-0.495220	0.094953
0.121000	-0.060388	0.096300	-0.494895	0.094885
0.122000	-0.060865	0.096239	-0.494566	0.094816
0.123000	-0.061341	0.096178	-0.494235	0.094746
0.124000	-0.061817	0.096116	-0.493902	0.094676
0.125000	-0.062292	0.096054	-0.493566	0.094606
0.126000	-0.062766	0.095992	-0.493227	0.094536
0.127000	-0.063241	0.095929	-0.492886	0.094465
0.128000	-0.063714	0.095865	-0.492542	0.094393
0.129000	-0.064187	0.095801	-0.492196	0.094321
0.130000	-0.064660	0.095737	-0.491847	0.094249
0.131000	-0.065132	0.095672	-0.491496	0.094176
0.132000	-0.065604	0.095607	-0.491142	0.094103
0.133000	-0.066075	0.095541	-0.490786	0.094029
0.134000	-0.066546	0.095475	-0.490427	0.093955
0.135000	-0.067016	0.095408	-0.490066	0.093881
0.136000	-0.067486	0.095341	-0.489702	0.093806
0.137000	-0.067955	0.095273	-0.489336	0.093731
0.138000	-0.068424	0.095205	-0.488967	0.093655
0.139000	-0.068892	0.095136	-0.488596	0.093579
0.140000	-0.069360	0.095067	-0.488222	0.093503
0.141000	-0.069827	0.094997	-0.487846	0.093426
0.142000	-0.070293	0.094927	-0.487467	0.093349
0.143000	-0.070760	0.094857	-0.487086	0.093271
0.144000	-0.071225	0.094786	-0.486702	0.093193
0.145000	-0.071690	0.094714	-0.486316	0.093114
0.146000	-0.072155	0.094642	-0.485928	0.093035
0.147000	-0.072619	0.094570	-0.485536	0.092956
0.148000	-0.073082	0.094497	-0.485143	0.092876
0.149000	-0.073545	0.094424	-0.484747	0.092796
0.150000	-0.074008	0.094350	-0.484348	0.092716
0.151000	-0.074469	0.094276	-0.483948	0.092635
0.152000	-0.074931	0.094201	-0.483544	0.092553
0.153000	-0.075392	0.094126	-0.483138	0.092471
0.154000	-0.075852	0.094050	-0.482730	0.092389
0.155000	-0.076312	0.093974	-0.482319	0.092307
0.156000	-0.076771	0.093898	-0.481906	0.092223
0.157000	-0.077229	0.093821	-0.481491	0.092140
0.158000	-0.077687	0.093743	-0.481073	0.092056
0.159000	-0.078145	0.093665	-0.480653	0.091972
0.160000	-0.078602	0.093587	-0.480230	0.091887
0.161000	-0.079058	0.093508	-0.479805	0.091802
0.162000	-0.079514	0.093429	-0.479377	0.091717
0.163000	-0.079969	0.093349	-0.478947	0.091631
0.164000	-0.080424	0.093269	-0.478515	0.091545
0.165000	-0.080878	0.093188	-0.478080	0.091458
0.166000	-0.081331	0.093107	-0.477643	0.091371
0.167000	-0.081784	0.093026	-0.477203	0.091284
0.168000	-0.082237	0.092944	-0.476761	0.091196
0.169000	-0.082689	0.092861	-0.476317	0.091108
0.170000	-0.083140	0.092778	-0.475870	0.091019
0.171000	-0.083590	0.092695	-0.475421	0.090930
0.172000	-0.084041	0.092611	-0.474969	0.090840
0.173000	-0.084490	0.092527	-0.474516	0.090751
0.174000	-0.084939	0.092442	-0.474059	0.090660
0.175000	-0.085387	0.092357	-0.473601	0.090570
0.176000	-0.085835	0.092271	-0.473140	0.090479
0.177000	-0.086282	0.092185	-0.472677	0.090387
0.178000	-0.086728	0.092099	-0.472211	0.090296
0.179000	-0.087174	0.092012	-0.471743	0.090203
0.180000	-0.087620	0.091924	-0.471273	0.090111
0.181000	-0.088064	0.091836	-0.470800	0.090018
0.182000	-0.088508	0.091748	-0.470326	0.089924
0.183000	-0.088952	0.091659	-0.469848	0.089831
0.184000	-0.089395	0.091570	-0.469369	0.089736
0.185000	-0.089837	0.091481	-0.468887	0.089642
0.186000	-0.090279	0.091391	-0.468403	0.089547
0.187000	-0.090720	0.091300	-0.467916	0.089452
0.188000	-0.091160	0.091209	-0.467427	0.089356
0.189000	-0.091600	0.091118	-0.466936	0.089260
0.190000	-0.092039	0.091026	-0.466443	0.089163
0.191000	-0.092477	0.090934	-0.465947	0.089066
0.192000	-0.092915	0.090841	-0.465449	0.088969
0.193000	-0.093353	0.090748	-0.464949	0.088872
0.194000	-0.093789	0.090654	-0.464447	0.088774
0.195000	-0.094225	0.090560	-0.463942	0.088675
0.196000	-0.094661	0.090466	-0.463435	0.088576
0.197000	-0.095095	0.090371	-0.462926	0.088477
0.198000	-0.095529	0.090276	-0.462414	0.088378
0.199000	-0.095963	0.090180	-0.461900	0.088278
0.200000	-0.096396	0.090084	-0.461384	0.088177
0.201000	-0.096828	0.089987	-0.460866	0.088077
0.202000	-0.097259	0.089890	-0.460345	0.087975
0.203000	-0.097690	0.089793	-0.459823	0.087874
0.204000	-0.098120	0.089695	-0.459298	0.087772
0.205000	-0.098550	0.089596	-0.458770	0.087670
0.206000	-0.098979	0.089498	-0.458241	0.087567
0.207000	-0.099407	0.089398	-0.457709	0.087464
0.208000	-0.099834	0.089299	-0.457175	0.087361
0.209000	-0.100261	0.089199	-0.456639	0.087257
0.210000	-0.100687	0.089098	-0.456101	0.087153
0.211000	-0.101113	0.088997	-0.455560	0.087049
0.212000	-0.101538	0.088896	-0.455018	0.086944
0.213000	-0.101962	0.088794	-0.454473	0.086838
0.214000	-0.102386	0.088692	-0.453926	0.086733
0.215000	-0.102809	0.088590	-0.453376	0.086627
0.216000	-0.103231	0.088486	-0.452825	0.086521
0.217000	-0.103652	0.088383	-0.452271	0.086414
0.218000	-0.104073	0.088279	-0.451716	0.086307
0.219000	-0.104493	0.088175	-0.451158	0.086199
0.220000	-0.104913	0.088070	-0.450598	0.086091
0.221000	-0.105332	0.087965	-0.450035	0.085983
0.222000	-0.105750	0.087860	-0.449471	0.085875
0.223000	-0.106167	0.087754	-0.448904	0.085766
0.224000	-0.106584	0.087647	-0.448336	0.085656
0.225000	-0.107000	0.087540	-0.447765	0.085547
0.226000	-0.107415	0.087433	-0.447192	0.085437
0.227000	-0.107830	0.087326	-0.446617	0.085326
0.228000	-0.108244	0.087218	-0.446040	0.085215
0.229000	-0.108657	0.087109	-0.445460	0.085104
0.230000	-0.109069	0.087000	-0.444879	0.084993
0.231000	-0.109481	0.086891	-0.444295	0.084881
0.232000	-0.109892	0.086781	-0.443710	0.084769
0.233000	-0.110303	0.086671	-0.443122	0.084656
0.234000	-0.110712	0.086561	-0.442532	0.084543
0.235000	-0.111121	0.086450	-0.441940	0.084430
0.236000	-0.111529	0.086338	-0.441346	0.084316
0.237000	-0.111937	0.086227	-0.440750	0.084202
0.238000	-0.112344	0.086115	-0.440152	0.084088
0.239000	-0.112750	0.086002	-0.439552	0.083973
0.240000	-0.113155	0.085889	-0.438949	0.083858
0.241000	-0.113560	0.085776	-0.438345	0.083742
0.242000	-0.113964	0.085662	-0.437738	0.083627
0.243000	-0.114367	0.085548	-0.437130	0.083510
0.244000	-0.114769	0.085433	-0.436519	0.083394
0.245000	-0.115171	0.085318	-0.435907	0.083277
0.246000	-0.115572	0.085203	-0.435292	0.083160
0.247000	-0.115972	0.085087	-0.434676	0.083042
0.248000	-0.116372	0.084971	-0.434057	0.082924
0.249000	-0.116771	0.084854	-0.433436	0.082806
0.250000	-0.117169	0.084737	-0.432814	0.082687
0.251000	-0.117566	0.084620	-0.432189	0.082568
0.252000	-0.117963	0.084502	-0.431562	0.082449
0.253000	-0.118358	0.084384	-0.430933	0.082329
0.254000	-0.118753	0.084266	-0.430303	0.082209
0.255000	-0.119148	0.084147	-0.429670	0.082089
0.256000	-0.119541	0.084027	-0.429035	0.081968
0.257000	-0.119934	0.083907	-0.428399	0.081847
0.258000	-0.120326	0.083787	-0.427760	0.081726
0.259000	-0.120717	0.083667	-0.427119	0.081604
0.260000	-0.121108	0.083546	-0.426477	0.081482
0.261000	-0.121498	0.083425	-0.425832	0.081359
0.262000	-0.121887	0.083303	-0.425186	0.081237
0.263000	-0.122275	0.083181	-0.424537	0.081114
0.264000	-0.122662	0.083058	-0.423887	0.080990
0.265000	-0.123049	0.082936	-0.423234	0.080866
0.266000	-0.123435	0.082812	-0.422580	0.080742
0.267000	-0.123820	0.082689	-0.421924	0.080618
0.268000	-0.124205	0.082565	-0.421266	0.080493
0.269000	-0.124588	0.082440	-0.420606	0.080368
0.270000	-0.124971	0.082315	-0.419944	0.080242
0.271000	-0.125353	0.082190	-0.419280	0.080116
0.272000	-0.125734	0.082065	-0.418614	0.079990
0.273000	-0.126115	0.081939	-0.417946	0.079864
0.274000	-0.126495	0.081813	-0.417277	0.079737
0.275000	-0.126874	0.081686	-0.416605	0.079610
0.276000	-0.127252	0.081559	-0.415932	0.079482
0.277000	-0.127629	0.081431	-0.415256	0.079354
0.278000	-0.128006	0.081304	-0.414579	0.079226
0.279000	-0.128381	0.081175	-0.413900	0.079097
0.280000	-0.128756	0.081047	-0.413219	0.078969
0.281000	-0.129131	0.080918	-0.412536	0.078839
0.282000	-0.129504	0.080789	-0.411852	0.078710
0.283000	-0.129877	0.080659	-0.411165	0.078580
0.284000	-0.130248	0.080529	-0.410477	0.078450
0.285000	-0.130619	0.080398	-0.409787	0.078319
0.286000	-0.130990	0.080268	-0.409095	0.078189
0.287000	-0.131359	0.080136	-0.408401	0.078058
0.288000	-0.131728	0.080005	-0.407705	0.077926
0.289000	-0.132095	0.079873	-0.407008	0.077794
0.290000	-0.132462	0.079741	-0.406309	0.077662
0.291000	-0.132829	0.079608	-0.405607	0.077530
0.292000	-0.133194	0.079475	-0.404905	0.077397
0.293000	-0.133558	0.079342	-0.404200	0.077264
0.294000	-0.133922	0.079208	-0.403493	0.077131
0.295000	-0.134285	0.079074	-0.402785	0.076997
0.296000	-0.134647	0.078939	-0.402075	0.076863
0.297000	-0.135008	0.078804	-0.401363	0.076729
0.298000	-0.135369	0.078669	-0.400649	0.076594
0.299000	-0.135728	0.078534	-0.399934	0.076459
0.300000	-0.136087	0.078398	-0.399217	0.076324
0.301000	-0.136445	0.078262	-0.398498	0.076188
0.302000	-0.136802	0.078125	-0.397777	0.076052
0.303000	-0.137159	0.077988	-0.397055	0.075916
0.304000	-0.137514	0.077851	-0.396330	0.075779
0.305000	-0.137869	0.077713	-0.395604	0.075642
0.306000	-0.138223	0.077575	-0.394877	0.075505
0.307000	-0.138576	0.077436	-0.394147	0.075368
0.308000	-0.138928	0.077298	-0.393416	0.075230
0.309000	-0.139279	0.077159	-0.392683	0.075092
0.310000	-0.139630	0.077019	-0.391949	0.074953
0.311000	-0.139979	0.076879	-0.391212	0.074815
0.312000	-0.140328	0.076739	-0.390475	0.074676
0.313000	-0.140676	0.076599	-0.389735	0.074536
0.314000	-0.141023	0.076458	-0.388993	0.074397
0.315000	-0.141369	0.076317	-0.388250	0.074257
0.316000	-0.141715	0.076175	-0.387506	0.074116
0.317000	-0.142059	0.076033	-0.386759	0.073976
0.318000	-0.142403	0.075891	-0.386011	0.073835
0.319000	-0.142746	0.075748	-0.385261	0.073694
0.320000	-0.143088	0.075605	-0.384510	0.073552
0.321000	-0.143429	0.075462	-0.383757	0.073411
0.322000	-0.143769	0.075319	-0.383002	0.073269
0.323000	-0.144109	0.075175	-0.382246	0.073126
0.324000	-0.144447	0.075030	-0.381488	0.072984
0.325000	-0.144785	0.074886	-0.380728	0.072841
0.326000	-0.145122	0.074741	-0.379967	0.072697
0.327000	-0.145458	0.074596	-0.379204	0.072554
0.328000	-0.145793	0.074450	-0.378439	0.072410
0.329000	-0.146127	0.074304	-0.377673	0.072266
0.330000	-0.146461	0.074158	-0.376906	0.072121
0.331000	-0.146793	0.074011	-0.376136	0.071977
0.332000	-0.147125	0.073864	-0.375365	0.071832
0.333000	-0.147456	0.073717	-0.374593	0.071686
0.334000	-0.147786	0.073569	-0.373819	0.071541
0.335000	-0.148115	0.073421	-0.373043	0.071395
0.336000	-0.148443	0.073273	-0.372266	0.071249
0.337000	-0.148770	0.073124	-0.371487	0.071102
0.338000	-0.149097	0.072975	-0.370706	0.070956
0.339000	-0.149422	0.072826	-0.369924	0.070808
0.340000	-0.149747	0.072677	-0.369141	0.070661
0.341000	-0.150071	0.072527	-0.368356	0.070514
0.342000	-0.150394	0.072376	-0.367569	0.070366
0.343000	-0.150716	0.072226	-0.366781	0.070217
0.344000	-0.151037	0.072075	-0.365991	0.070069
0.345000	-0.151357	0.071924	-0.365200	0.069920
0.346000	-0.151676	0.071772	-0.364407	0.069771
0.347000	-0.151995	0.071620	-0.363613	0.069622
0.348000	-0.152312	0.071468	-0.362817	0.069472
0.349000	-0.152629	0.071316	-0.362020	0.069322
0.350000	-0.152945	0.071163	-0.361221	0.069172
0.351000	-0.153260	0.071010	-0.360420	0.069022
0.352000	-0.153574	0.070856	-0.359619	0.068871
0.353000	-0.153887	0.070703	-0.358815	0.068720
0.354000	-0.154199	0.070549	-0.358011	0.068569
0.355000	-0.154510	0.070394	-0.357204	0.068417
0.356000	-0.154821	0.070240	-0.356397	0.068266
0.357000	-0.155130	0.070085	-0.355587	0.068114
0.358000	-0.155439	0.069929	-0.354777	0.067961
0.359000	-0.155746	0.069774	-0.353965	0.067809
0.360000	-0.156053	0.069618	-0.353151	0.067656
0.361000	-0.156359	0.069462	-0.352336	0.067503
0.362000	-0.156664	0.069305	-0.351519	0.067349
0.363000	-0.156968	0.069148	-0.350702	0.067196
0.364000	-0.157271	0.068991	-0.349882	0.067042
0.365000	-0.157574	0.068834	-0.349061	0.066887
0.366000	-0.157875	0.068676	-0.348239	0.066733
0.367000	-0.158175	0.068518	-0.347416	0.066578
0.368000	-0.158475	0.068360	-0.346591	0.066423
0.369000	-0.158773	0.068201	-0.345764	0.066268
0.370000	-0.159071	0.068042	-0.344937	0.066112
0.371000	-0.159368	0.067883	-0.344107	0.065956
0.372000	-0.159664	0.067724	-0.343277	0.065800
0.373000	-0.159959	0.067564	-0.342445	0.065644
0.374000	-0.160253	0.067404	-0.341611	0.065488
0.375000	-0.160546	0.067243	-0.340777	0.065331
0.376000	-0.160838	0.067083	-0.339941	0.065174
0.377000	-0.161129	0.066922	-0.339103	0.065016
0.378000	-0.161419	0.066760	-0.338264	0.064859
0.379000	-0.161709	0.066599	-0.337424	0.064701
0.380000	-0.161997	0.066437	-0.336583	0.064543
0.381000	-0.162285	0.066275	-0.335740	0.064384
0.382000	-0.162571	0.066112	-0.334896	0.064226
0.383000	-0.162857	0.065950	-0.334050	0.064067
0.384000	-0.163142	0.065787	-0.333203	0.063908
0.385000	-0.163425	0.065623	-0.332355	0.063748
0.386000	-0.163708	0.065460	-0.331506	0.063589
0.387000	-0.163990	0.065296	-0.330655	0.063429
0.388000	-0.164271	0.065132	-0.329803	0.063269
0.389000	-0.164551	0.064967	-0.328950	0.063108
0.390000	-0.164830	0.064803	-0.328095	0.062948
0.391000	-0.165109	0.064638	-0.327239	0.062787
0.392000	-0.165386	0.064472	-0.326382	0.062626
0.393000	-0.165662	0.064307	-0.325523	0.062464
0.394000	-0.165937	0.064141	-0.324664	0.062303
0.395000	-0.166212	0.063975	-0.323803	0.062141
0.396000	-0.166485	0.063809	-0.322940	0.061979
0.397000	-0.166758	0.063642	-0.322077	0.061816
0.398000	-0.167029	0.063475	-0.321212	0.061654
0.399000	-0.167300	0.063308	-0.320346	0.061491
0.400000	-0.167570	0.063141	-0.319479	0.061328
0.401000	-0.167838	0.062973	-0.318610	0.061165
0.402000	-0.168106	0.062805	-0.317740	0.061001
0.403000	-0.168373	0.062637	-0.316869	0.060838
0.404000	-0.168639	0.062468	-0.315997	0.060674
0.405000	-0.168904	0.062299	-0.315124	0.060509
0.406000	-0.169168	0.062130	-0.314249	0.060345
0.407000	-0.169431	0.061961	-0.313373	0.060180
0.408000	-0.169693	0.061791	-0.312496	0.060015
0.409000	-0.169954	0.061622	-0.311618	0.059850
0.410000	-0.170214	0.061452	-0.310739	0.059685
0.411000	-0.170473	0.061281	-0.309858	0.059519
0.412000	-0.170732	0.061111	-0.308976	0.059353
0.413000	-0.170989	0.060940	-0.308093	0.059187
0.414000	-0.171245	0.060769	-0.307209	0.059021
0.415000	-0.171501	0.060597	-0.306324	0.058855
0.416000	-0.171755	0.060426	-0.305437	0.058688
0.417000	-0.172008	0.060254	-0.304550	0.058521
0.418000	-0.172261	0.060082	-0.303661	0.058354
0.419000	-0.172512	0.059909	-0.302771	0.058186
0.420000	-0.172763	0.059737	-0.301880	0.058019
0.421000	-0.173013	0.059564	-0.300988	0.057851
0.422000	-0.173261	0.059391	-0.300095	0.057683
0.423000	-0.173509	0.059217	-0.299201	0.057515
0.424000	-0.173755	0.059044	-0.298305	0.057346
0.425000	-0.174001	0.058870	-0.297409	0.057177
0.426000	-0.174246	0.058696	-0.296511	0.057008
0.427000	-0.174490	0.058521	-0.295612	0.056839
0.428000	-0.174732	0.058347	-0.294712	0.056670
0.429000	-0.174974	0.058172	-0.293811	0.056500
0.430000	-0.175215	0.057997	-0.292909	0.056331
0.431000	-0.175455	0.057821	-0.292006	0.056161
0.432000	-0.175694	0.057646	-0.291102	0.055990
0.433000	-0.175932	0.057470	-0.290197	0.055820
0.434000	-0.176169	0.057294	-0.289290	0.055649
0.435000	-0.176405	0.057118	-0.288383	0.055479
0.436000	-0.176639	0.056941	-0.287474	0.055308
0.437000	-0.176873	0.056764	-0.286565	0.055136
0.438000	-0.177106	0.056587	-0.285654	0.054965
0.439000	-0.177339	0.056410	-0.284743	0.054793
0.440000	-0.177570	0.056233	-0.283830	0.054621
0.441000	-0.177800	0.056055	-0.282917	0.054449
0.442000	-0.178029	0.055877	-0.282002	0.054277
0.443000	-0.178257	0.055699	-0.281086	0.054105
0.444000	-0.178484	0.055520	-0.280170	0.053932
0.445000	-0.178710	0.055342	-0.279252	0.053759
0.446000	-0.178935	0.055163	-0.278333	0.053586
0.447000	-0.179159	0.054984	-0.277414	0.053413
0.448000	-0.179383	0.054805	-0.276493	0.053239
0.449000	-0.179605	0.054625	-0.275571	0.053066
0.450000	-0.179826	0.054446	-0.274649	0.052892
0.451000	-0.180046	0.054266	-0.273725	0.052718
0.452000	-0.180265	0.054085	-0.272800	0.052544
0.453000	-0.180484	0.053905	-0.271875	0.052369
0.454000	-0.180701	0.053724	-0.270948	0.052194
0.455000	-0.180917	0.053544	-0.270021	0.052020
0.456000	-0.181132	0.053363	-0.269093	0.051845
0.457000	-0.181347	0.053181	-0.268163	0.051669
0.458000	-0.181560	0.053000	-0.267233	0.051494
0.459000	-0.181772	0.052818	-0.266302	0.051319
0.460000	-0.181983	0.052636	-0.265370	0.051143
0.461000	-0.182194	0.052454	-0.264436	0.050967
0.462000	-0.182403	0.052272	-0.263502	0.050791
0.463000	-0.182611	0.052090	-0.262568	0.050614
0.464000	-0.182818	0.051907	-0.261632	0.050438
0.465000	-0.183025	0.051724	-0.260695	0.050261
0.466000	-0.183230	0.051541	-0.259757	0.050084
0.467000	-0.183434	0.051357	-0.258819	0.049907
0.468000	-0.183638	0.051174	-0.257880	0.049730
0.469000	-0.183840	0.050990	-0.256939	0.049553
0.470000	-0.184041	0.050806	-0.255998	0.049375
0.471000	-0.184242	0.050622	-0.255056	0.049197
0.472000	-0.184441	0.050438	-0.254113	0.049019
0.473000	-0.184639	0.050253	-0.253170	0.048841
0.474000	-0.184836	0.050068	-0.252225	0.048663
0.475000	-0.185033	0.049884	-0.251279	0.048485
0.476000	-0.185228	0.049698	-0.250333	0.048306
0.477000	-0.185422	0.049513	-0.249386	0.048127
0.478000	-0.185615	0.049328	-0.248438	0.047948
0.479000	-0.185808	0.049142	-0.247489	0.047769
0.480000	-0.185999	0.048956	-0.246540	0.047590
0.481000	-0.186189	0.048770	-0.245589	0.047410
0.482000	-0.186378	0.048584	-0.244638	0.047231
0.483000	-0.186567	0.048397	-0.243686	0.047051
0.484000	-0.186754	0.048210	-0.242733	0.046871
0.485000	-0.186940	0.048024	-0.241779	0.046691
0.486000	-0.187125	0.047837	-0.240825	0.046511
0.487000	-0.187309	0.047649	-0.239869	0.046330
0.488000	-0.187493	0.047462	-0.238913	0.046149
0.489000	-0.187675	0.047274	-0.237956	0.045969
0.490000	-0.187856	0.047087	-0.236999	0.045788
0.491000	-0.188036	0.046899	-0.236040	0.045607
0.492000	-0.188215	0.046710	-0.235081	0.045425
0.493000	-0.188393	0.046522	-0.234121	0.045244
0.494000	-0.188570	0.046334	-0.233161	0.045062
0.495000	-0.188746	0.046145	-0.232199	0.044881
0.496000	-0.188921	0.045956	-0.231237	0.044699
0.497000	-0.189096	0.045767	-0.230274	0.044517
0.498000	-0.189269	0.045578	-0.229310	0.044335
0.499000	-0.189441	0.045389	-0.228346	0.044152
0.500000	-0.189612	0.045199	-0.227381	0.043970
0.501000	-0.189782	0.045009	-0.226415	0.043787
0.502000	-0.189951	0.044820	-0.225448	0.043604
0.503000	-0.190118	0.044630	-0.224481	0.043421
0.504000	-0.190285	0.044439	-0.223513	0.043238
0.505000	-0.190451	0.044249	-0.222544	0.043055
0.506000	-0.190616	0.044058	-0.221575	0.042872
0.507000	-0.190780	0.043868	-0.220605	0.042688
0.508000	-0.190943	0.043677	-0.219634	0.042504
0.509000	-0.191105	0.043486	-0.218663	0.042321
0.510000	-0.191266	0.043295	-0.217691	0.042137
0.511000	-0.191425	0.043103	-0.216718	0.041953
0.512000	-0.191584	0.042912	-0.215744	0.041768
0.513000	-0.191742	0.042720	-0.214770	0.041584
0.514000	-0.191899	0.042528	-0.213795	0.041400
0.515000	-0.192054	0.042336	-0.212820	0.041215
0.516000	-0.192209	0.042144	-0.211844	0.041030
0.517000	-0.192363	0.041952	-0.210867	0.040845
0.518000	-0.192515	0.041759	-0.209890	0.040660
